entity_id,name_en,name_ru,name_ar,name_zh,name_ja,name_he,name_hi,name_el,name_ko
Q100289454,T.J. DeMark,,,T·J· 德马克,,,,,
Q1002895,Miklós Forgách,,,,,,,,
Q100289558,Philipp Häusler,,,,,,,,
Q100289609,Patrick Hay Maxwell,,,,,,,,
Q100289668,James Baker,,,,,,,,
Q100289765,Dani Galindo Hernández,,,,,,,,
Q1002898,Mihály Forgách,,,,,,,,
Q100289946,Amédée Aragon,,,,,,,,
Q100289992,Willi Kadletz,,,,,,,,
Q100290,Otmar Bernhard,,,,,,,,
Q1002901,Miklós Forgách,,,,,,,,
Q1002903,Simon Forgách,,,,,,,,
Q1002904,Pál Forgách,,,,,,,,
Q100290631,Polina Aug,Полина Ауг,,波琳娜·奥格,,פולינה אאוג,,,
Q100290685,Caroline Cohrssen,,,,,,,,
Q1002907,András Forgács,,أندرياس فورجاكس,,,,,,
Q100290799,Gérard Fesch,,,,,,,,
Q100290874,Atanas Danielov Atanasov,,,,,,,,
Q1002909,Attila Forgács,,,,,,,,
Q100291,Stanislav Ledinek,Станислав Лединек,,斯坦尼斯拉夫·莱迪内克,スタニスラフ・レディネク,,,,
Q100291035,Joseph Nancarrow,,,,,,,,
Q1002911,Ágoston Forgách,,,,,,,,
Q100291103,Mordekaï Chriqui,,,,,מרדכי שריקי,,,
Q1002912,Gábor Forgács,Габор Форгач,,加伯·福尔加奇,,,,,
Q1002913,Imre Forgács,,إيمري فورجاكس,,,,,,
Q1002914,Ottó Forgács,,,,,,,,
Q100291462,Haseebullah,,,,,,,,
Q100291492,Juraj Šiška,,,,,,,,
Q100291521,Youssouf Assogba,,,,,יוסוף אסוגבה,,,
Q100291524,Debbie Brock,,,,,,,,
Q100291544,Sidney Obissa,,,,,,,,
Q1002918,Tibor Forgács,,,,,,,,
Q1002919,Péter Forgács,,,,,,,,
Q100291963,"Jordi Bosch Lleó, Barraca",,,,,,,,
Q100291965,Aysel Rajabli,,,,,,,,
Q100292,Reinhard Erös,,,,,,,,
Q1002920,Zsuzsa Forgács,,,,,,,,
Q100292024,Bobby Manila,,,,,,,,
Q100292032,František Peřina,,,,,,,,
Q100292041,Vladimír Zrubecký,,,,,,,,
Q100292044,Kevin James,,,,,,,,
Q100292045,Mikaela Krantz,Микаела Крантц,,米凱拉·克蘭茨,,,,,
Q100292051,Étienne Ecuvillon,,,,,,,,
Q100292057,Domenic Kane,,,,,,,,
Q100292060,Christobel Hood,,,,,,,,
Q100292061,Darden Hood,,,,,,,,
Q100292067,Déborah François,,,,,,,,
Q100292070,Elizabeth Mitchell,,,,,,,,
Q100292071,Diane Ladd,,,,,,,,
Q100292073,Maurice Fost,,,,,,,,
Q100292074,David Loso,,,,,,,,
Q100292078,Bernard Ughetto,,,,,,,,
Q100292079,Matthias Husmann,,,,,,,,
Q100292082,King Warry,,,,,,,,
Q100292083,Diana King,,,,,,,,
Q100292087,Jussi Kaurola,,,,,,,,
Q100292088,Jens Korndörfer,,,,,,,,
Q100292093,Igor Kožemjakin,,,,,,,,
Q100292097,Fiona Pink,,,,,,,,
Q1002921,Ákos Forgács,,,,,,,,
Q100292111,Pierre Ecuvillon,,,,,,,,
Q100292116,Philippe R. Doumic,,,,,,,,
Q100292118,Sara Benoliel,Сара Бенолиэль,,,,,,,
Q100292167,Petr Štrach,,,,,,,,
Q100292168,Maryam Saqer Al Qasimi,,مريم صقر القاسمي,,,,,,
Q100292225,Hazel Austin,,,,,,,,
Q100292252,Richard Massey,,,,,,,,
Q1002923,Masao Nakamura,Масао Накамура,ماساو ناكامورا,中村正雄,中村正雄,,,,
Q100292307,Lewis Peek,Льюис Пик,,,,,,,
Q100292353,Rowan Human,,,,,רואן יומן,,,
Q100292429,Peter Fairclough,,,,,,,,
Q100292503,Karin M. Lang,,,梁凯雯,カリン・M・ラング,,,,
Q100292505,Francesc Ros,,,,,,,,
Q100292566,Salvatore D Capaldo,,,,,,,,
Q100292567,Salvatore Valastro,,,,,,,,
Q100292568,Wang Mu,,,王睦,王睦,,,,
Q100292574,Mireille Justamond,,,,,,,,
Q100292575,Johan Ulrich Gustav Schenck,,,,,,,,
Q100292621,Steve Kaye,,,,,,,,
Q100292633,Margarita Stocker,,,,,,,,
Q100292634,Steve Stocker,,,,,,,,
Q100292693,Magnella Kristine Djørup Arentz,,,,,,,,
Q1002927,Mihály Forgáts,,,,,,,,
Q1002928,Fanni Forgó,,,,,,,,
Q100292813,Bruno Michel,,,,,,,,
Q100292816,Anton Giger,,,,,,,,
Q100292817,Tracy Preece,,,,,,,,
Q100292820,Jørgen Myhre,,,,,,,,
Q100292854,Michele Cappella,,,,,,,,
Q1002929,György Forgó,,,,,,,,
Q100292922,Paula Nordhoff,,,,,,,,
Q100292924,Charles Victor de Sauty,,,,,,,,
Q100292977,Sharif Shah Safi,,,,,,,,
Q100292982,Steve Lang,,,梁世明,スティーヴ・ラング,,,,
Q100293,Peer Schmidt,Пер Шмидт,بيير شميت,,ピア・シュミット,,,,
Q100293034,Gunawan,,,,,,,,
Q1002931,László Forgó,,,,,,,,
Q100293109,Ioannis Lampridis,,,,,,,Ιωάννης Λαμπρίδης,
Q100293125,Tomi Tuikkala,,,,,,,,
Q100293154,Eszter Horváth,,,,,,,,
Q100293162,Sergey Godin,Сергей Юрьевич Годин,سيرجي جودين,谢尔盖·戈金,セルゲイ・ゴーディン,סרגיי גודין,,,세르게이 고딘
Q100293173,Jon A. Reynolds,,,,,,,,
Q1002932,Sándor Forgó,,,,,,,,
Q100293214,Isaac Sparks,,,,,,,,
Q100293221,Sharmila Anandasabapathy,,,,,,,,
Q100293229,Luke Sparks,,,,,,,,
Q100293284,Élodie Cartal,,,,,,,,
Q100293288,Anastasiya Evgrafova,Анастасия Евграфова,,阿纳斯塔西娅·埃夫拉乔娃,,,,,
Q100293289,Peter Montgomerie,,,,,,,,
Q100293290,Alex Cormanski,,,,,,,,
Q100293343,Katariñe Puxana,,,,,,,,
Q100293344,Karl Schollähn,,,,,,,,
Q100293345,Heinrich Redlin,,,,,,,,
Q100293348,Karl von Wurmb,,,,,,,,
Q100293382,János Csontos,,,,,,,,
Q100293401,Josef Bischoff,,,,,,,,
Q100293465,Darya Zhovner,Дарья Жовнер,,达娅·仲夫娜,ダリヤ・ゾヴナー,,,,
Q100293522,Didier Desmottes,,,,,,,,
Q100293535,Agamemnon Giannoukos,Агамемнон Яннукос,,阿伽门农·吉安努科斯,,,,Αγαμέμνων Γιαννούκος,
Q100293718,Tadeo Biela,,,,,,,,
Q100293724,Wieland Mittmannsgruber,,,,,,,,
Q100293725,Vlastík Plamínek,,,,,,,,
Q100293833,Johann Heinrich Jungwirth,,,,,,,,
Q100293834,Julia Arnaud,,,,,,,,
Q100293863,Paolo Granzotto,,,,,,,,
Q100293888,Miroslav Pek,,,,,,,,
Q100293890,Fremming Heyerdahl,,,,,,,,
Q100293996,Sylvie Fabarez,,,,,,,,
Q100294,Reinhold Rehs,,,,,,,,라인홀트 레스
Q1002940,György Forintos,,,,,,,,
Q100294035,François-Marie Blanc-Brude,,,,,,,,
Q100294107,Éric Causse,,,,,,,,
Q100294161,André Gertosio,,,,,,,,
Q1002942,György Forintos,,,,,,,,
Q100294219,Thomas Grimont,,,,,,,,
Q100294276,Luis Roberts,,,,,,,,
Q1002943,Géza Forinyák,,,,,,,,
Q100294301,Hemlata Talesra,,,,,,हेमलता तलेसरा,,
Q100294323,Will Tate,,,,,,,,
Q100294389,William Lindley,,,,,,,,
Q100294400,Paul Schwencke,,,,,,,,
Q100294418,Franz Schröder,,,,,,,,
Q1002945,József Forintos,,,,,,,,
Q100294575,Franz Peter,,,,,,,,
Q100294746,Hugo Popper,,,,,,,,
Q1002948,Antal Foriss,,,,,,,,
Q100294967,Luiz Tadeu Rigo,,,,,,,,
Q100294989,Luigi Baffa,,,,,,,,
Q100295,Arthur Kraußneck,,,,,,,,
Q100295156,Yoshihiro Usuda,,,,,,,,
Q100295286,Zaozhi Song,,,,,,,,
Q100295317,Asad Manzoor,,,,,,,,
Q100295331,Samapika Nandy,,,,,,,,
Q100295554,Amelia Eve,Амелия Ева,,阿梅利亚·伊芙,アメリア・イヴ,אמיליה איב,,,어밀리아 이브
Q100295574,Juanda Claire Bick,,,,,,,,
Q100295599,Jules Rutebuka,,,,,,,,
Q100295637,Joanna Hobot-Marcinek,,,,,,,,
Q100295651,Karlis Dolietis,,,,,,,,
Q100295719,Aharon Galstyan,"Галстян, Агарон Гарушович",,,,,,,
Q100295762,Ivo Peters,,,,,,,,
Q100295888,Simon R Hammans,,,,,,,,
Q100295895,Yinxi Yu,,,,,,,,
Q100295906,Scott Houghton,,,,,,,,
Q100295908,Feng Zhai,,,,,,,,
Q100295934,Dorota Wojda,,,,,,,,
Q100295948,Duanyang Ren,,,,,,,,
Q100295950,Pascale Chevret,,,,,,,,
Q100295953,Andrew Keech,,,,,,,,
Q100295955,Jing-Yu Lang,,,,,,,,
Q100295986,Ricardo Salemi Riechelmann,,,,,,,,
Q100295992,Jan Philipp Kolb,,,,,,,,
Q100296,Patrick Kohlmann,,باتريك كولمان,,,,,,파트리크 콜만
Q100296003,Bartosz Jan Musielak,,,,,,,,
Q100296010,Lucca Lacheta,,,,,,,,
Q100296040,Andreas Schliephake,,,,,,,,
Q100296042,Emilie Long,,,,,,,,
Q100296052,Mairre James S Gaddi,,,,,,,,
Q100296054,Frieda Abegg,,,,,,,,
Q100296063,Gao Hui,,,,,,,,
Q100296068,Rasha Aref,,,,,,,,
Q100296070,Arnoldo Wong-Villarreal,,,,,,,,
Q100296073,Hewa Y Abdullah,,,,,,,,
Q100296075,M D Cearns,,,,,,,,
Q100296080,Kyung Eun Jahng,,,,,,,,
Q100296084,Mikołaj Moroz,,,,,,,,
Q100296093,Manish Pathak,,,,,,,,
Q100296098,Clodagh Cogley,,,,,,,,
Q100296104,German Perez-Suarez,,,,,,,,
Q100296121,Masato Narita,,,,,,,,
Q100296127,Dichao Ma,,,,,,,,
Q100296140,Kazuhiro Shiozaki,,,塩崎一弘,塩崎一弘,,,,
Q100296151,Pervin Ünal Civcir,,,,,,,,
Q100296154,Ezgi Özen,,,,,,,,
Q100296156,Can Karadeniz,,,,,,,,
Q100296161,Raquel Moura Machado,,,,,,,,
Q100296163,Fernanda Ancelmo de Oliveira,,,,,,,,
Q100296166,Fábio de Matos Alves,,,,,,,,
Q100296170,Zhongqiu Lin,,,,,,,,
Q100296179,Guojin Zhang,,,,,,,,
Q100296188,V V S Chandrasekharam,,,,,,,,
Q100296196,Elen Aquino Perpetuo,,,,,,,,
Q100296201,Beth A Kotchick,,,,,,,,
Q100296208,Janaína Araújo de Alvarenga,,,,,,,,
Q100296209,Maíra Terra Garcia,,,,,,,,
Q100296214,Kanako Yoshida,,,吉田加奈子,吉田加奈子,,,,
Q100296228,Atsushi Nakanishi,,,,,,,,
Q100296242,Stefano Trastulli,,,,,,,,
Q100296246,Matteo Runfola,,,,,,,,
Q100296249,Leila Aghaghazvini,,,,,,,,
Q100296253,Ola Hassanin,,,,,,,,
Q100296255,Cassandra Mah,,,,,,,,
Q100296259,Jea-Woon Ryu,,,,,,,,
Q100296260,Kunhyang Park,,,,,,,,
Q100296261,Sugi Lee,,,,,,,,이수기
Q100296263,Ilkyu Park,,,,,,,,
Q100296264,Woo-Jin Kim,,,,,,,,
Q100296273,Monika Pávková Goldbergová,,,,,,,,
Q100296288,Natalie Somera Uy,,,,,,,,
Q100296314,Katarina Remaeus,,,,,,,,
Q100296317,Julia Savchenko,,,,,,,,
Q100296332,Mikko Tarvonen,,,,,,,,
Q100296351,Milan van Ammers,,,,,,,,
Q100296360,Patrícia Lin Ang,,,,,,,,
Q100296361,Fabiana Gadotti Cerulli,,,,,,,,
Q100296362,Juliana Jubert Ponce,,,,,,,,
Q100296367,B Young,,,,,,,,
Q100296369,Sarah C McNamara,,,,,,,,
Q100296372,Andrew J Moore,,,,,,,,
Q100296375,Faping Tu,,,,,,,,
Q100296379,Nali Moftizadeh,,,,,,,,
Q100296383,Galit Avior,,,,,,,,
Q100296385,Linden Jane Stocker,,,,,,,,
Q100296390,Yu-Tao Huang,,,黄玉韬,黄玉韬,,,,
Q100296394,Ilycia Wutami,,,,,,,,
Q100296404,Alper Yıldırım,,,,,,,,
Q100296411,Maija Korhonen,,,,,,,,
Q100296415,Adriana Sosa-Pedreschi,,,,,,,,
Q100296422,Jenny Jeyarajah,,,,,,,,
Q100296440,Wenjin Zou,,,,,,,,
Q100296442,Xinhua Wei,,,,,,,,
Q100296458,Dongzhu Duan,,,,,,,,
Q100296462,Milan Röhricht,,,,,,,,
Q100296481,Amy Ny Aina Aritsara,,,,,,,,
Q100296486,Huijing Liang,,,,,,,,
Q100296495,Marta Benet,,,,,,,,
Q100296509,Beata Bachrata,,,,,,,,
Q100296513,Veerle P W M Wijtvliet,,,,,,,,
Q100296517,Aline Maske,,,,,,,,
Q100296518,Vanessa Mallmann Weschenfelder,,,,,,,,
Q100296521,Paul J. Schulte,,,,,,,,
Q100296526,Shahira Ghobrial,,,,,,,,
Q100296532,Daisy I Perry,,,,,,,,
Q100296537,Eddie Hill,,,,,,,,
Q100296542,Abhijit Lodha,,,,,,,,
Q100296544,Mingjie Tang,,,,,,,,
Q100296549,Koh Nakamaru,,,,中丸洸,,,,
Q100296555,James J Morong,,,,,,,,
Q100296561,SugarHill Steward,,,,,,,,
Q100296565,Luke Curwell,,,,,,,,
Q100296567,Mingjun Xie,,,,,,,,
Q100296568,Yemo Duan,,,,,,,,
Q100296569,Mikiko Sato,,,,,,,,
Q100296572,Christopher A. DiCesare,,,,,,,,
Q100296573,Wen Zhong,,,,,,,,
Q100296574,Katharine S Nissen,,,,,,,,
Q100296576,Jessica L Shafer,,,,,,,,
Q100296579,Kelsey Logan,,,,,,,,
Q100296586,Francesco Baccelli,,,,,,,,
Q100296592,Jun Li,,,,,,,,
Q100296617,Megan C O'Connor,,,,,,,,
Q100296623,Adnan Kurtovic,,,,,,,,
Q100296632,Lauren G Yi,,,,,,,,
Q100296637,Fatma Hammami,,,,,,,,
Q100296649,Rita Pimenta,,,,,,,,
Q100296654,Shikhar Ganjoo,,,,,,,,
Q100296658,Mateja Starbek Zorko,,,,,,,,
Q100296670,Elizabeth A Giuliano,,,,,,,,
Q100296677,Kristina Casteels,,,,,,,,
Q100296682,Simon Morton,,,,,,,,
Q100296684,Daria Igudesman,,,,,,,,
Q100296692,Jing Yang,,,,,,,,
Q100296693,Zhi-Min Yang,,,,,,,,
Q100296703,Yuta Araki,,,,荒木勇太,,,,
Q100296714,Nana D Ofosu,,,,,,,,
Q100296715,Olivier Desrichard,,,,,,,,
Q100296718,Tiffany Hoang,,,,,,,,
Q100296720,Emanuel Severus,,,,,,,,
Q100296725,Thomas Michael Pender,,,,,,,,
Q100296757,Kim Van Vu,,,,,,,,
Q100296770,Elaine Martin,,,,,,,,
Q100296782,Dongsheng Xu,,,,,,,,
Q100296791,Liping Gu,,,,,,,,
Q100296796,Marlon Rodrigues Garcia,,,,,,,,
Q100296804,Jianxiu Zhang,,,,,,,,
Q100296830,Brendan McGeever,,,,,,,,
Q100296918,Olga Crespo,,,,,,,,
Q100296963,Gökhan Özgür,,,,,,,,
Q100296972,Walter C Hembree,,,,,,,,
Q100296985,Joseph R Weber,,,,,,,,
Q100296989,Lauren E Miller,,,,,,,,
Q100296993,Wenjing Li,,,,,,,,
Q100297,Theodor Hilgard,,,,,,,,
Q100297012,Jason T Newsom,,,,,,,,
Q100297054,Mark N Belkin,,,,,,,,
Q100297078,Okan Sancer,,,,,,,,
Q100297094,Shiva Najjary,,,,,,,,
Q100297095,Elmira Roshani,,,,,,,,
Q100297097,Siping He,,,,,,,,
Q100297101,Karthik Bhat,,,,,,,,
Q100297102,Rokshan Easwarathasan,,,,,,,,
Q100297104,Anannya Menon,,,,,,,,
Q100297109,Maciej Tatarczuch,,,,,,,,
Q100297110,Erin Paul,,,,,,,,
Q100297111,Michael Gilberston,,,,,,,,
Q100297112,Hang Quach,,,,,,,,
Q100297113,Ali Bazargan,,,,,,,,
Q100297118,Yafit Segman,,,,,,,,
Q100297122,Lijun Feng,,,,,,,,
Q100297131,Elham Rismani,,,,,,,,
Q100297132,Maryam Rezaei,,,,,,,,
Q100297139,Mohamed K Rogers,,,,,,,,
Q100297166,John P McCaskey,,,,,,,,
Q100297178,Mingqiao Song,,,,,,,,
Q100297188,Caitlyn Yantis,,,,,,,,
Q100297197,Giles E Duffield,,,,,,,,
Q100297204,Stacey Jones,,,,,,,,
Q100297205,Baek Kim,,,,,,,,
Q100297215,Junseok A Kim,,,,,,,,
Q100297232,Banoth Karan Kumar,,,,,,,,
Q100297234,Faheem,,,,,,,,
Q100297237,Rupal Ojha,,,,,,,,
Q100297241,Sankaranarayanan Murugesan,,,,,,,,
Q100297254,José A Rodríguez-Navarro,,,,,,,,
Q100297256,Adair Cardon,,,,,,,,
Q100297258,Michael Mercier,,,,,,,,
Q100297266,Alexandra Cordell,,,,,,,,
Q100297268,Joseph J. Hersch,,,,,,,,
Q100297272,Rajeshkumar M Parameswaran,,,,,,,,
Q100297274,James Ker,,,,,,,,
Q100297277,Mahima Rajan,,,,,,,,
Q100297278,Jagjit Singh Dalal,,,,,,,,
Q100297285,Coleman Baker,,,,,,,,
Q100297293,Un Jung Lee,,,,,,,,
Q100297309,Paolo Facondo,,,,,,,,
Q100297329,Gustavo R Zubieta-Calleja,,,,,,,,
Q100297385,Amy L Bellinghausen,,,,,,,,
Q100297391,Alicia M Maceira,,,,,,,,
Q100297400,Ömer Önbaş,,,,,,,,
Q100297417,Erin S Sullivan,,,,,,,,
Q100297420,Barbora Fecková,,,,,,,,
Q100297428,Manjunath Netravathi,,,,,,,,
Q100297450,Vincenzo Giallonardo,,,,,,,,
Q100297457,Dimitris Gkotsopoulos,Димитрис Гкотсопулос,,迪米特里斯·格科索普洛斯,ディミトリス・ゴツポロス,,,Δημήτρης Γκοτσόπουλος,
Q100297498,Emil Schuhmann,,,,,,,,
Q100297560,Herbert Wenz,,,,,,,,
Q100297696,Jomar N A Aryee,,,,,,,,
Q100297698,George R. Wodicka,,,,,,,,
Q100297706,Pablo Fabregat,,,,,,,,
Q100297727,Grace Golden Clayton,,,,,,,,
Q100297756,Raju Raju,,,,,,,,
Q100297904,Massimo Mangiola,,,,,,,,
Q100297943,Sibi George,,سيبي جورج,西比·乔治,シビ・ジョージ,,सिबी जॉर्ज,,
Q100298,Anna of Stolberg-Wernigerode,Анна Штольберг-Вернигеродская,,,,,,,
Q100298051,Yinfang Tu,,,,,,,,
Q100298052,Yunhui Pan,,,,,,,,
Q100298053,Pin Zhang,,,,,,,,
Q100298058,Truong Tuyet Mai,,,,,,,,
Q100298059,Akira Shigehisa,,,,,,,,
Q100298072,Ian Reigns,,,,,,,,
Q100298188,Rothad von Soissons,,,,,,,,
Q100298196,Judith H Parkinson,,,,,,,,
Q100298233,Yongguang Zou,,,,,,,,
Q100298265,Nicolle Perras,,,,,,,,
Q100298302,Uttam Ghosh,,,,,,,,
Q100298333,Marianne Abramowicz,,,,,,,,
Q100298338,Akshay Singh,,,,,,,,
Q100298339,Trinidewi Lasuki,,,,,,,,
Q100298422,Erol Uğur,,,,,,,,
Q100298423,Çınar Kaya,,,,,,,,
Q100298434,Satyanu Bhadra,,,,,,,,
Q100298436,Soumen Das,,,,,,,,
Q100298440,Jan-E Alam,,,,,,,,
Q100298444,Steve B Lem,,,,,,,,
Q100298449,Mellie Pirieh Widjaja,,,,,,,,
Q100298451,Jeff John,,,,,,,,
Q100298453,David J Ross,,,,,,,,
Q100298455,Gary Wortz,,,,,,,,
Q100298457,Alexa H Levitt,,,,,,,,
Q100298464,Sandra Nassar,,,,,,,,
Q100298467,Aisha Al Busaidi,,,,,,,,
Q100298468,Sathiya Murthi Panchatcharam,,,,,,,,
Q100298469,Abdullah Al-Mujaini,,,,,,,,
Q100298472,Valentina Sunseri Trapani,,,,,,,,
Q100298473,Giulia Guarrasi,,,,,,,,
Q100298475,Nicasio Ventura,,,,,,,,
Q100298476,Massimo Castellucci,,,,,,,,
Q100298481,Hany Mahmoud,,,,,,,,
Q100298482,Hesham M Hefny,,,,,,,,
Q100298487,Erik Mertens,,,,,,,,
Q100298489,Engin Akyol,,,,,,,,
Q100298491,Annette d'Arqom,,,,,,,,
Q100298518,Jianyuan Song,,,,,,,,
Q100298523,Min-Jie Wei,,,,,,,,
Q100298541,Weiding Wang,,,,,,,,
Q100298546,Jiayou Tang,,,,,,,,
Q100298549,Peng Ding,,,,,,,,
Q100298556,Ahmed Tokhi,,,,,,,,
Q100298570,Juyang Xiong,,,熊巨洋,熊巨洋,,,,
Q100298573,Ayinengida Adamu Walle,,,,,,,,
Q100298576,Jesper Dalum,,,,,,,,
Q100298577,Elisabeth Morén,,,,,,,,
Q100298580,Christiane Völter,,,,,,,,
Q100298585,C J Leemrijse,,,,,,,,
Q100298586,J M A E Henquet,,,,,,,,
Q100298591,Helena Michalkova,,,,,,,,
Q100298593,Michael W Hess,,,,,,,,
Q100298596,Shinichiro Hayashi,,,,,,,,
Q100298598,Amanda McNaughton,,,,,,,,
Q100298600,Maosong Ye,,,,,,,,
Q100298602,Filip Dosbaba,,,,,,,,
Q100298603,Martin Hartman,,,,,,,,
Q100298604,Ladislav Batalik,,,,,,,,
Q100298606,Abdullah Al-Harbi,,,,,,,,
Q100298607,Majed Al-Ghamdi,,,,,,,,
Q100298608,Sulaiman Al-Rajhi,,,,,,,,
Q100298613,Peranut Kitjakrancharoensin,,,,,,,,
Q100298614,Sarisa Tongkaew,,,,,,,,
Q100298615,Virissorn Wongsrichanalai,,,,,,,,
Q100298618,George Mu,,,,,,,,
Q100298626,Ross Darling,,,,,,,,
Q100298627,Michael Wannemuehler,,,,,,,,
Q100298629,Xiaodong Li,,,,,,,,
Q100298631,Chongqi Tu,,,,,,,,
Q100298634,Kun Xia,,,,,,,,
Q100298635,Qi Zhang,,,,,,,,
Q100298637,Tahir Mehmood,,,,,,,,
Q100298640,Yuji Wang,,,,,,,,
Q100298645,Yan Shen,,,,,,,,
Q100298650,Zhen Yu,,,,,,,,
Q100298656,Qingyuan Zhang,,,,,,,,
Q100298672,Xiang Li,,,,,,,,
Q100298678,Yun-Jing Hou,,,,,,,,
Q100298694,Ferro Nguyen,,,,,,,,
Q100298700,Reza Maleki,,,,,,,,
Q100298706,Yanzhi Zeng,,,,,,,,
Q100298715,Yun Zhang,,,,,,,,
Q100298721,Jose Julian Ortegón,,,,,,,,
Q100298724,Concetta de Giambattista,,,,,,,,
Q100298727,Di Zhang,,,,,,,,
Q100298728,Lianhai Wu,,,,,,,,
Q100298734,Andrei Corbu,,,,,,,,
Q100298737,Domenico Billeci,,,,,,,,
Q100298741,Ying Zhao,,,,,,,,
Q100298743,Alfredo Laudani,,,,,,,,
Q100298745,Chaopeng Ou,,,,,,,,
Q100298748,Jon O Sundhagen,,,,,,,,
Q100298750,Awgichew Shewasinad Yehualashet,,,,,,,,
Q100298753,Sharare Ahmadi,,,,,,,,
Q100298754,Mohammad Nazarianpirdosti,,,,,,,,
Q100298755,Mahmoud Rahmati,,,,,,,,
Q100298758,Ni Luh Putu Thrisna Dewi,,,,,,,,
Q100298759,Suhartini Ismail,,,,,,,,
Q100298761,Bethlehem Girma,,,,,,,,
Q100298765,Linda Wike Ljungblad,,,,,,,,
Q100298766,Kirsti Skovdahl,,,,,,,,
Q100298767,Bente Dahl,,,,,,,,
Q100298769,Hamdy Hamed Elsotohy,,,,,,,,
Q100298773,Huiying Li,,,,,,,,
Q100298775,Han-Wen Zhang,,,,,,,,
Q100298778,Diana Elisa Velázquez-Vázquez,,,,,,,,
Q100298780,Xin Chen,,,,,,,,
Q100298781,Min Zhao,,,,,,,,
Q100298784,Quan Zhang,,,张权,,,,,
Q100298785,Yifan Zhang,,,,,,,,
Q100298786,Lanqing Gong,,,,,,,,
Q100298787,Jiaxian Qian,,,,,,,,
Q100298788,Jing Cai,,,,,,,,
Q100298798,Mingjun Yang,,,,,,,,
Q100298804,Peng Guo,,,,,,,,
Q100298806,Yingbin Luo,,,,,,,,
Q100298812,Bing Yang,,,,,,,,
Q100298818,Li Zhou,,,,,,,,
Q100298823,Yuanyuan Yu,,,,,,,,
Q100298860,Jieyu Zhou,,,,,,,,
Q100298868,Zhenpeng Zhu,,,,,,,,
Q100298870,Chunru Xu,,,,,,,,
Q100298871,Tongde Lv,,,,,,,,
Q100298876,Jingyi He,,,,,,,,
Q100298877,Guangbing Li,,,,,,,,
Q100298879,Jinfu Zhuang,,,,,,,,
Q100298881,Qianli Tang,,,,,,,,
Q100298889,Tewodros Shibabaw,,,,,,,,
Q100298892,Maria Plesa,,,,,,,,
Q100298896,Lubna Khreesha,,,,,,,,
Q100298897,Mohamad-Amin Ramzown,,,,,,,,
Q100298898,Mohammad Alkhoujah,,,,,,,,
Q100298899,Mohamed Tawalbeh,,,,,,,,
Q100298900,Tareq Kanaan,,,,,,,,
Q100298901,Mustafa Alrabayah,,,,,,,,
Q100298906,Ersilia Gonzalez-Carrasco,,,,,,,,
Q100298909,Ahmed Hazem El-Nagdy,,,,,,,,
Q100298915,Hangbin Hu,,,,,,,,
Q100298918,Ze-Qin Dong,,,,,,,,
Q100298927,Eiichi Konishi,,,,小西英一,,,,
Q100298929,Kristine Ogden,,,,,,,,
Q100298931,Colin Fearns,,,,,,,,
Q100298932,Mark Gilman,,,,,,,,
Q100298934,Luxman Parimelalagan,,,,,,,,
Q100298937,Kavita Aggarwal,,,,,,,,
Q100298938,Michael Vredenburg,,,,,,,,
Q100298941,Matthew J Taylor,,,,,,,,
Q100298946,Giuliana Ribeiro de Carvalho,,,,,,,,
Q100298949,Maureen Czick,,,,,,,,
Q100298950,Christine Shapter,,,,,,,,
Q100298961,Luciana Neves Cosenso-Martin,,,,,,,,
Q100298968,Ali Jangjou,,,,,,,,
Q100298985,Nitin Sethi,,,,,,,,
Q100298988,Jasleen Kaur,,,,,,,,
Q100298996,Dina Fatmasari,,,,,,,,
Q100298998,Erda Avriyanti,,,,,,,,
Q100299,Ursula Herking,Урсула Геркинг,,,,,,,우르줄라 헤르킹
Q100299007,Adele Sparavigna,,,,,,,,
Q100299010,Laura La Penna,,,,,,,,
Q100299013,Beatrice Tenconi,,,,,,,,
Q100299017,David G Levitt,,,,,,,,
Q100299028,Jéssica Tonin Ferrari,,,,,,,,
Q100299030,Pabulo Henrique Rampelotto,,,,,,,,
Q100299033,Gustavo Hirata Dellavia,,,,,,,,
Q100299038,Chuanfang Dong,,,,,,,,
Q100299045,Li-Bo Liang,,,,,,,,
Q100299046,Xin-Yan Huang,,,,,,,,
Q100299047,He He,,,,,,,,
Q100299052,Rosalina Rosalina,,,,,,,,
Q100299054,Eko Adhi Pangarsa,,,,,,,,
Q100299057,Nadeem Kassam,,,,,,,,
Q100299061,Iraj Nazari,,,,,,,,
Q100299063,Seyyed Mansour Alamshah,,,,,,,,
Q100299067,Saeed Haghi-Daredeh,,,,,,,,
Q100299069,Rajah Rasiah,,,,,,,,
Q100299072,Haytham I AlSaif,,,,,,,,
Q100299073,Bader A Alshehri,,,,,,,,
Q100299080,Tsiwaye Gebreyesus,,,,,,,,
Q100299084,Paula J Popok,,,,,,,,
Q100299089,Ji Li,,,,,,,,
Q100299091,Jie Zhou,,,,,,,,
Q100299093,Mohamed Shaaban Ali,,,,,,,,
Q100299094,Hamed Elgendy,,,,,,,,
Q100299096,Bruno Schein,,,,,,,,
Q100299097,Maxciel Zortea,,,,,,,,
Q100299100,Saugat Dey,,,,,,,,
Q100299101,Sayantani Ghosh,,,,,,,,
Q100299105,Abayneh Birlie Zeru,,,,,,,,
Q100299107,Giuseppe Coletta,,,,,,,,
